Year,Date,DATE,DOY,count,wesa.ratio,pred.ratio,WESA,DUNL,log.WESA,log.DUNL,pred.wesa,pred.wesa_SE,pred.dunl,pred.dunl_SE
1991,,,105,,,0.025231033,,,,,4.696806516,0.295313369,8.217136824,0.242699316
1991,,,106,,,0.048787548,,,,,5.654687045,0.233666414,8.488844806,0.193878348
1991,,,107,,,0.08893434,,,,,6.542691954,0.184246191,8.73173918,0.154996755
1991,,,108,,,0.151422342,,,,,7.360821243,0.145315233,8.945819946,0.124596088
1991,,,109,,,0.238562173,,,,,8.109074912,0.115273141,9.131087104,0.101336745
1991,,,110,,,0.345701901,,,,,8.78745296,0.092656584,9.287540653,0.083997968
1991,,,111,,,0.461150554,,,,,9.395955388,0.076139303,9.415180594,0.071477841
1991,1991-04-22,1991/4/22,112,23000,,0.571076637,13135,9865,9.483093763,9.196873839,9.934582197,0.064532105,9.514006928,0.062793299
1991,,,113,,,0.665496083,,,,,10.40333338,0.056782867,9.584019653,0.057080116
1991,,,114,,,0.740622283,,,,,10.80220895,0.051976534,9.625218769,0.053592914
1991,,,115,,,0.797413892,,,,,11.1312089,0.049335122,9.637604278,0.051705159
1991,,,116,,,0.839011908,,,,,11.39033323,0.048217714,9.621176178,0.050909162
1991,,,117,,,0.8688994,,,,,11.57958194,0.048120462,9.57593447,0.050816081
1991,,,118,,,0.890055927,,,,,11.69895502,0.048676588,9.501879154,0.051155914
1991,,,119,,,0.90474062,,,,,11.74845249,0.049656382,9.39901023,0.051777509
1991,,,120,,,0.914546766,,,,,11.72807434,0.050967203,9.267327698,0.052648556
1991,,,121,,,0.920528984,,,,,11.63782057,0.05265348,9.106831557,0.05385559
1991,1991-05-02,1991/5/2,122,83100,,0.923320009,76728,6372,11.24803361,8.759842423,11.47769117,0.054896709,8.917521809,0.055603993
1991,1991-05-03,1991/5/3,123,60000,,0.92321099,55393,4607,10.92222042,8.435623109,11.24768616,0.058015456,8.699398452,0.058217989
1991,,,124,,,0.920190611,,,,,10.94780553,0.062465356,8.452461486,0.06214065
1991,1991-05-05,1991/5/5,125,40000,,0.913943549,36558,3442,10.50667561,8.144173408,10.57804927,0.068839112,8.176710913,0.067933889
1991,1991-05-06,1991/5/6,126,33000,,0.90380821,29826,3174,10.30315827,8.063166553,10.1384174,0.077866498,7.872146732,0.076278469
1991,1991-05-07,1991/5/7,127,23000,,0.88869335,20440,2560,9.925295377,7.84817376,9.628909908,0.090414355,7.538768942,0.087973993
1991,1991-05-08,1991/5/8,128,14000,,0.866959137,12137,1863,9.40413156,7.530250401,9.049526795,0.107486592,7.176577544,0.103938912
1991,1991-05-09,1991/5/9,129,12000,,0.836291527,10035,1965,9.21398356,7.583502799,8.400268061,0.13022419,6.785572538,0.12521052
1991,1991-05-10,1991/5/10,130,5400,,0.79365949,4286,1114,8.363286772,7.016823792,7.681133707,0.159905196,6.365753924,0.152944958
1991,1991-05-11,1991/5/11,131,300,,0.735565438,221,79,5.401188127,4.386147739,6.892123734,0.197944728,5.917121701,0.18841721
1991,,,132,,,0.658956356,,,,,6.03323814,0.245894971,5.43967587,0.233021105
1991,,,133,,,0.563143626,,,,,5.104476926,0.305445181,4.933416432,0.288269319
1991,,,134,,,0.452368828,,,,,4.105840092,0.378421681,4.398343385,0.355793371
1991,,,135,,,0.337052664,,,,,3.037327638,0.466787863,3.834456729,0.437343625
1992,,,105,,,0.025231033,,,,,4.473329988,0.289539336,8.151781052,0.236705003
1992,,,106,,,0.048787548,,,,,5.49121532,0.227932342,8.476215459,0.187969688
1992,,,107,,,0.08893434,,,,,6.432186024,0.17855121,8.764798574,0.149169774
1992,,,108,,,0.151422342,,,,,7.296242101,0.139658471,9.017530396,0.118846814
1992,,,109,,,0.238562173,,,,,8.08338355,0.109653728,9.234410925,0.095661205
1992,,,110,,,0.345701901,,,,,8.793610372,0.087073649,9.415440162,0.078392188
1992,,,111,,,0.461150554,,,,,9.426922566,0.070591975,9.560618106,0.065937849
1992,,,112,,,0.571076637,,,,,9.983320132,0.059019513,9.669944757,0.057315121
1992,1992-04-22,1992/4/22,113,24500,,0.665496083,16305,8195,9.6992672,9.01144372,10.46280307,0.05130414,9.743420116,0.05165978
1992,,,114,,,0.740622283,,,,,10.86537138,0.046530802,9.781044182,0.048226447
1992,1992-04-24,1992/4/24,115,80200,,0.797413892,63953,16247,11.06591301,9.69575008,11.19102506,0.043921513,9.782816956,0.046388588
1992,,,116,,,0.839011908,,,,,11.43976412,0.042835358,9.748738437,0.045638515
1992,,,117,,,0.8688994,,,,,11.61158855,0.042768488,9.678808625,0.045587384
1992,,,118,,,0.890055927,,,,,11.70649835,0.043354125,9.57302752,0.045965194
1992,,,119,,,0.90474062,,,,,11.72449352,0.04436256,9.431395123,0.046620793
1992,1992-04-29,1992/4/29,120,923500,,0.914546766,844584,78916,13.64660059,11.27615273,11.66557406,0.04570115,9.253911433,0.047521872
1992,,,121,,,0.920528984,,,,,11.52973998,0.047414325,9.040576451,0.048754965
1992,1992-05-01,1992/5/1,122,30500,,0.923320009,28161,2339,10.24573807,7.757794972,11.31699127,0.049683582,8.791390176,0.050525453
1992,,,123,,,0.92321099,,,,,11.02732793,0.052827486,8.506352608,0.053157562
1992,,,124,,,0.920190611,,,,,10.66074997,0.057301672,8.185463748,0.057094362
1992,1992-05-04,1992/5/4,125,22430,,0.913943549,20500,1930,9.928216935,7.565920772,10.21725737,0.063698844,7.828723595,0.062897768
1992,,,126,,,0.90380821,,,,,9.696850152,0.072748774,7.436132149,0.071248542
1992,,,127,,,0.88869335,,,,,9.099528303,0.085318303,7.007689411,0.082946287
1992,,,128,,,0.866959137,,,,,8.425291827,0.102411344,6.54339538,0.098909453
1992,1992-05-08,1992/5/8,129,2700,,0.836291527,2258,442,7.722671816,6.093598839,7.674140722,0.125168873,6.043250057,0.120175337
1992,,,130,,,0.79365949,,,,,6.846074991,0.15486894,5.50725344,0.147900077
1992,,,131,,,0.735565438,,,,,5.941094631,0.192926662,4.935405532,0.183358658
1992,,,132,,,0.658956356,,,,,4.959199644,0.240894224,4.32770633,0.227944909
1992,1992-05-12,1992/5/12,133,85,,0.563143626,48,37,3.889106583,3.641074589,3.900390029,0.300460882,3.684155836,0.283171507
1992,,,134,,,0.452368828,,,,,2.764665786,0.373452959,3.004754049,0.350669969
1992,,,135,,,0.337052664,,,,,1.552026916,0.461833849,2.28950097,0.43219066
1994,,,105,,,0.025231033,,,,,5.002366797,0.279226356,8.18846059,0.225929525
1994,,,106,,,0.048787548,,,,,6.050822792,0.217699285,8.627860336,0.177365514
1994,,,107,,,0.08893434,,,,,7.024180216,0.168396334,9.027222914,0.138728959
1994,,,108,,,0.151422342,,,,,7.92243907,0.129580034,9.386548326,0.108561413
1994,,,109,,,0.238562173,,,,,8.745599354,0.099649988,9.70583657,0.085523271
1994,1994-04-20,1994/4/20,110,75000,,0.345701901,25928,49072,10.16310353,10.80107155,9.493661068,0.077142866,9.985087647,0.068393775
1994,,,111,,,0.461150554,,,,,10.16662421,0.060732406,10.22430156,0.056071012
1994,1994-04-22,1994/4/22,112,250000,,0.571076637,142769,107231,11.86899134,11.58274851,10.76448878,0.049229416,10.4234783,0.047571914
1994,,,113,,,0.665496083,,,,,11.28725479,0.041581774,10.58261787,0.042032257
1994,,,114,,,0.740622283,,,,,11.73492222,0.036874425,10.70172028,0.038706662
1994,1994-04-25,1994/4/25,115,20000,,0.797413892,15948,4052,9.677168831,8.307144071,12.10749108,0.034329384,10.78078552,0.036968595
1994,1994-04-26,1994/4/26,116,820000,,0.839011908,687990,132010,13.44153069,11.79064231,12.40496137,0.033305734,10.8198136,0.036310368
1994,,,117,,,0.8688994,,,,,12.6273331,0.033299628,10.8188045,0.036343137
1994,1994-04-28,1994/4/28,118,500000,,0.890055927,445028,54972,13.00589465,10.9145981,12.77460625,0.033944287,10.77775824,0.036796902
1994,,,119,,,0.90474062,,,,,12.84678083,0.035010002,10.69667481,0.03752051
1994,1994-04-30,1994/4/30,120,500000,,0.914546766,457273,42727,13.03303889,10.66260076,12.84385684,0.036404132,10.57555422,0.038481651
1994,,,121,,,0.920528984,,,,,12.76583428,0.038171104,10.41439645,0.039766861
1994,1994-05-02,1994/5/2,122,490000,,0.923320009,452427,37573,13.02238348,10.5340728,12.61271315,0.040492416,10.21320152,0.04158152
1994,,,123,,,0.92321099,,,,,12.38449345,0.043686633,9.971969424,0.044249855
1994,1994-05-04,1994/5/4,124,1125000,,0.920190611,1035214,89786,13.85012012,11.4051906,12.08117518,0.048209391,9.690700159,0.048214934
1994,1994-05-05,1994/5/5,125,350000,,0.913943549,319880,30120,12.67570509,10.31296984,11.70275834,0.054653393,9.369393727,0.054038674
1994,1994-05-06,1994/5/6,126,380000,,0.90380821,343447,36553,12.74679134,10.50654262,11.24924293,0.063748412,9.008050128,0.062401835
1994,,,127,,,0.88869335,,,,,10.72062895,0.076361288,8.606669361,0.074104022
1994,,,128,,,0.866959137,,,,,10.1169164,0.093495934,8.165251427,0.090063684
1994,1994-05-09,1994/5/9,129,3500,,0.836291527,2927,573,7.982081823,6.352593954,9.438105276,0.116293326,7.683796325,0.111318118
1994,1994-05-10,1994/5/10,130,4200,,0.79365949,3333,867,8.112038992,6.765765522,8.684195584,0.146031515,7.162304057,0.139023462
1994,,,131,,,0.735565438,,,,,7.855187322,0.184125617,6.600774621,0.174454701
1994,,,132,,,0.658956356,,,,,6.95108049,0.232127818,5.999208018,0.219005665
1994,,,133,,,0.563143626,,,,,5.971875088,0.291727372,5.357604247,0.274189029
1994,,,134,,,0.452368828,,,,,4.917571115,0.364750604,4.67596331,0.341636312
1994,,,135,,,0.337052664,,,,,3.788168572,0.453160906,3.954285205,0.423097878
1995,,,105,,,0.025231033,,,,,2.174635698,0.274687409,5.952454481,0.221148359
1995,1995-04-16,1995/4/16,106,600,,0.048787548,29,571,3.410240661,6.348662429,3.460082442,0.2132003,6.518116546,0.172670001
1995,,,107,,,0.08893434,,,,,4.654690268,0.163936439,7.037377788,0.134115126
1995,,,108,,,0.151422342,,,,,5.758459178,0.125158359,7.510238206,0.104025286
1995,,,109,,,0.238562173,,,,,6.771389171,0.095265662,7.9366978,0.081060877
1995,,,110,,,0.345701901,,,,,7.693480248,0.072795018,8.316756571,0.064001143
1995,1995-04-21,1995/4/21,111,7000,,0.461150554,3228,3772,8.079944457,8.235611439,8.524732407,0.056420165,8.650414517,0.051744168
1995,,,112,,,0.571076637,,,,,9.265145651,0.044951911,8.93767164,0.043306884
1995,,,113,,,0.665496083,,,,,9.914719977,0.037338135,9.178527939,0.037825069
1995,1995-04-24,1995/4/24,114,4738,,0.740622283,3509,1229,8.163390797,7.114713855,10.47345539,0.03266378,9.372983414,0.034553343
1995,1995-04-25,1995/4/25,115,70000,,0.797413892,55819,14181,10.92988701,9.559730775,10.94135188,0.030150863,9.521038066,0.032865173
1995,1995-04-26,1995/4/26,116,500000,,0.839011908,419506,80494,12.94683538,11.29595092,11.31840946,0.029158466,9.622691894,0.032252869
1995,,,117,,,0.8688994,,,,,11.60462812,0.029182742,9.677944898,0.032327588
1995,1995-04-28,1995/4/28,118,350000,,0.890055927,311520,38480,12.64922066,10.55793095,11.80000786,0.029856912,9.686797078,0.03281933
1995,,,119,,,0.90474062,,,,,11.90454868,0.030951267,9.649248434,0.033576942
1995,1995-04-30,1995/4/30,120,330000,,0.914546766,301800,28200,12.61752457,10.24709737,11.91825059,0.032373166,9.565298967,0.034568115
1995,1995-05-01,1995/5/1,121,65000,,0.920528984,59834,5166,10.99935247,8.549973221,11.84111359,0.034167037,9.434948676,0.035879383
1995,,,122,,,0.923320009,,,,,11.67313766,0.036514376,9.258197561,0.037716128
1995,1995-05-03,1995/5/3,123,94000,,0.92321099,86782,7218,11.37116411,8.884494838,11.41432282,0.039733751,9.035045622,0.040402575
1995,,,124,,,0.920190611,,,,,11.06466907,0.044280794,8.76549286,0.044381794
1995,,,125,,,0.913943549,,,,,10.62417639,0.050748212,8.449539274,0.050215701
1995,,,126,,,0.90380821,,,,,10.0928448,0.059865774,8.087184864,0.058585055
1995,,,127,,,0.88869335,,,,,9.470674295,0.072500324,7.67842963,0.070289463
1995,,,128,,,0.866959137,,,,,8.757664871,0.089655772,7.223273573,0.086247374
1995,,,129,,,0.836291527,,,,,7.95381653,0.112473097,6.721716691,0.107496082
1995,,,130,,,0.79365949,,,,,7.059129273,0.142230346,6.173758986,0.135191728
1995,,,131,,,0.735565438,,,,,6.073603099,0.180342638,5.579400458,0.170609297
1995,,,132,,,0.658956356,,,,,4.997238008,0.228362158,4.938641105,0.215142617
1995,,,133,,,0.563143626,,,,,3.830034001,0.287978161,4.251480929,0.270304364
1995,,,134,,,0.452368828,,,,,2.571991077,0.36101697,3.517919928,0.337726057
1995,,,135,,,0.337052664,,,,,1.223109236,0.449441979,2.737958105,0.41915806
1997,,,105,,,0.000206865,,,,,2.745417445,0.266844604,10.03169766,0.212799176
1997,,,106,,,0.000777573,,,,,3.931792821,0.205437417,10.03542344,0.164492123
1997,,,107,,,0.002694452,,,,,5.032401062,0.156251737,10.02520993,0.126100607
1997,,,108,,,0.008584643,,,,,6.047242167,0.117550097,10.00105713,0.09616618
1997,,,109,,,0.024978499,,,,,6.976316136,0.087732097,9.962965052,0.073349239
1997,,,110,,,0.065392523,,,,,7.81962297,0.065334408,9.910933682,0.056429025
1997,1997-04-21,1997/4/21,111,14030,,0.149951374,2104,11926,7.651984175,9.386575295,8.577162667,0.04903077,9.844963024,0.044303626
1997,1997-04-22,1997/4/22,112,13000,0.523178808,0.291061241,3784,9216,8.238747303,9.128827002,9.248935229,0.037631989,9.765053079,0.035989972
1997,,,113,,,0.468671694,,,,,9.834940656,0.030085943,9.671203846,0.030623841
1997,,,114,,,0.63628849,,,,,10.33517895,0.025477577,9.563415326,0.027459853
1997,1997-04-25,1997/4/25,115,130100,0.705831904,0.762071566,99146,30954,11.50435394,10.34030562,10.7496501,0.023028907,9.441687519,0.025871475
1997,1997-04-26,1997/4/26,116,127200,0.845771144,0.844074289,107366,19834,11.58401048,9.895190748,11.07835412,0.022099016,9.306020424,0.025351017
1997,,,117,,,0.894132147,,,,,11.321291,0.022184056,9.156414042,0.025509636
1997,1997-04-28,1997/4/28,118,97100,0.911455956,0.924034762,89724,7376,11.40450221,8.906152778,11.47846075,0.022917248,8.992868372,0.026077334
1997,1997-04-29,1997/4/29,119,91200,0.981666667,0.9417665,85889,5311,11.36082391,8.577703958,11.54986336,0.024068884,8.815383415,0.026902954
1997,1997-04-30,1997/4/30,120,52600,0.9625,0.952034996,50077,2523,10.82133788,7.833584071,11.53549884,0.025546321,8.623959171,0.02795419
1997,1997-05-01,1997/5/1,121,177000,,0.957424768,169464,7536,12.04040278,8.927555091,11.43536718,0.027393989,8.418595639,0.029317575
1997,1997-05-02,1997/5/2,122,116400,0.990938166,0.959216126,111653,4747,11.62315791,8.465529928,11.24946838,0.029793384,8.19929282,0.031198491
1997,1997-05-03,1997/5/3,123,59970,0.967741935,0.95781927,57440,2530,10.95852095,7.836203158,10.97780245,0.033063072,7.966050714,0.033921163
1997,1997-05-04,1997/5/4,124,43500,0.948307244,0.952915054,41452,2048,10.63231083,7.625202391,10.62036939,0.037658688,7.71886932,0.037928661
1997,1997-05-05,1997/5/5,125,37800,0.924864446,0.943345439,35658,2142,10.48176968,7.669748446,10.17716918,0.044172935,7.457748638,0.043782902
1997,1997-05-06,1997/5/6,126,15000,0.910828025,0.926719641,13901,1099,9.539773219,7.003252161,9.648201844,0.053335587,7.18268867,0.052164644
1997,1997-05-07,1997/5/7,127,2500,,0.898645804,2247,253,7.717624715,5.538850797,9.03346737,0.066013484,6.893689414,0.063873493
1997,,,128,,,0.851597743,,,,,8.33296576,0.083210536,6.59075087,0.0798279
1997,,,129,,,0.774189164,,,,,7.546697014,0.106067724,6.273873039,0.101065158
1997,,,130,,,0.65408863,,,,,6.674661133,0.135863096,5.943055921,0.128741408
1997,,,131,,,0.490504332,,,,,5.716858116,0.174011767,5.598299515,0.164131635
1997,1997-05-12,1997/5/12,132,555,,0.31151974,173,382,5.15844279,5.948313133,4.673287963,0.222065925,5.239603822,0.208629668
1997,,,133,,,0.164097691,,,,,3.543950674,0.281714825,4.866968842,0.263748182
1997,,,134,,,0.072893776,,,,,2.32884625,0.354784789,4.480394574,0.331118695
1997,,,135,,,0.028248242,,,,,1.02797469,0.443239211,4.079881019,0.412491573
1998,,,105,,,0.025231033,,,,,8.998394436,0.263540744,11.28381423,0.209231158
1998,,,106,,,0.048787548,,,,,9.327152119,0.202173519,11.04051858,0.161009757
1998,,,107,,,0.08893434,,,,,9.630406223,0.15302693,10.80730822,0.122699921
1998,,,108,,,0.151422342,,,,,9.90815675,0.114363509,10.58418314,0.0928432
1998,,,109,,,0.238562173,,,,,10.1604037,0.084582858,10.37114334,0.070099993
1998,,,110,,,0.345701901,,,,,10.38714707,0.062221647,10.16818882,0.05324954
1998,,,111,,,0.461150554,,,,,10.58838686,0.045953616,9.975319586,0.041189929
1998,,,112,,,0.571076637,,,,,10.76412308,0.034589571,9.792535635,0.03293809
1998,,,113,,,0.665496083,,,,,10.91435571,0.02707739,9.619836967,0.027629801
1998,,,114,,,0.740622283,,,,,11.03908477,0.02250202,9.457223582,0.024519682
1998,,,115,,,0.797413892,,,,,11.13831025,0.020085473,9.30469548,0.022981199
1998,,,116,,,0.839011908,,,,,11.21203215,0.019186834,9.16225266,0.022506665
1998,,,117,,,0.8688994,,,,,11.26025048,0.019302256,9.029895124,0.022707235
1998,,,118,,,0.890055927,,,,,11.28296523,0.02006496,8.90762287,0.023312909
1998,,,119,,,0.90474062,,,,,11.28017639,0.021245236,8.795435899,0.024172534
1998,,,120,,,0.914546766,,,,,11.25188398,0.022750443,8.693334211,0.025253801
1998,,,121,,,0.920528984,,,,,11.198088,0.024625009,8.601317806,0.026643244
1998,1998-05-02,1998/5/2,122,19500,,0.923320009,18005,1495,9.798445885,7.310723821,11.11878843,0.027050432,8.519386684,0.028546246
1998,1998-05-03,1998/5/3,123,460000,,0.92321099,424677,35323,12.95908664,10.47231633,11.01398529,0.030345277,8.447540845,0.031287031
1998,1998-05-04,1998/5/4,124,105000,,0.920190611,96620,8380,11.47855153,9.033720823,10.88367857,0.034965178,8.385780289,0.035308669
1998,,,125,,,0.913943549,,,,,10.72786827,0.041502841,8.334105015,0.041173076
1998,1998-05-06,1998/5/6,126,15800,,0.90380821,14280,1520,9.566697145,7.327011706,10.54655439,0.050688036,8.292515025,0.049561012
1998,1998-05-07,1998/5/7,127,5000,,0.88869335,4443,557,8.399415175,6.323522142,10.33973693,0.063387607,8.261010317,0.061272082
1998,1998-05-08,1998/5/8,128,16500,,0.866959137,14305,2195,9.568422129,7.694472146,10.1074159,0.080605462,8.239590892,0.077224737
1998,1998-05-09,1998/5/9,129,40000,,0.836291527,33452,6548,10.41788662,8.787119397,9.849591287,0.103482582,8.22825675,0.09845627
1998,1998-05-10,1998/5/10,130,29000,,0.79365949,23016,5984,10.04399379,8.696990699,9.566263098,0.133297014,8.227007891,0.126122822
1998,1998-05-11,1998/5/11,131,41000,,0.735565438,30158,10842,10.31424473,9.291258116,9.25743133,0.171463875,8.235844315,0.161499378
1998,,,132,,,0.658956356,,,,,8.923095984,0.219535353,8.254766022,0.205979767
1998,,,133,,,0.563143626,,,,,8.563257061,0.2792007,8.283773011,0.261076664
1998,,,134,,,0.452368828,,,,,8.177914559,0.352286242,8.322865284,0.328421588
1998,,,135,,,0.337052664,,,,,7.767068479,0.440755371,8.372042839,0.409764904
1999,,,105,,,0.448356793,,,,,6.575099187,0.260648581,7.299083999,0.206067522
1999,,,106,,,0.527223022,,,,,7.293589426,0.199321317,7.650125776,0.157931774
1999,,,107,,,0.600501418,,,,,7.961607484,0.150213818,7.971169797,0.119703617
1999,,,108,,,0.66560035,,,,,8.579153361,0.111588617,8.262216061,0.089924604
1999,,,109,,,0.721395286,,,,,9.146227056,0.081845315,8.52326457,0.06725513
1999,1999-04-20,1999/4/20,110,36845,0.815286624,0.76793308,28294,8551,10.25045786,9.05386265,9.662828571,0.059520582,8.754315323,0.050474438
1999,1999-04-21,1999/4/21,111,29700,,0.805996509,23938,5762,10.08326823,8.65919674,10.1289579,0.043288157,8.95536832,0.038480614
1999,1999-04-22,1999/4/22,112,54150,0.804988662,0.836713116,45308,8842,10.7212613,9.087379741,10.54461506,0.031958849,9.126423561,0.03029059
1999,1999-04-23,1999/4/23,113,60853,,0.861282706,52412,8441,10.866903,9.041017582,10.90980003,0.024480534,9.267481046,0.025040143
1999,1999-04-24,1999/4/24,114,62500,,0.880822262,55051,7449,10.91604058,8.915916776,11.22451282,0.019938157,9.378540775,0.021983893
1999,,,115,,,0.896296728,,,,,11.48875343,0.017553734,9.459602748,0.020495307
1999,1999-04-26,1999/4/26,116,201600,,0.908501896,183154,18446,12.11808797,9.822657999,11.70252185,0.016686349,9.510666965,0.020066695
1999,1999-04-27,1999/4/27,117,214500,,0.918074065,196927,17573,12.19059289,9.774182244,11.8658181,0.016832153,9.531733426,0.020309215
1999,1999-04-28,1999/4/28,118,177200,,0.925510624,164000,13200,12.00763075,9.488011312,11.97864217,0.017624367,9.522802131,0.020952867
1999,1999-04-29,1999/4/29,119,223500,,0.931192842,208122,15378,12.24588261,9.640784222,12.04099405,0.018833283,9.48387308,0.021846496
1999,1999-04-30,1999/4/30,120,117600,,0.935406717,110004,7596,11.60827955,8.935531098,12.05287375,0.02036626,9.414946273,0.022957794
1999,1999-05-01,1999/5/1,121,99000,,0.938360209,92898,6102,11.43926451,8.716591323,12.01428127,0.022267725,9.31602171,0.024373297
1999,1999-05-02,1999/5/2,122,99000,,0.940196485,93079,5921,11.44121947,8.686353178,11.92521662,0.024719175,9.187099391,0.026298384
1999,1999-05-03,1999/5/3,123,96500,,0.941003319,90807,5693,11.41650069,8.647199822,11.78567978,0.028039177,9.028179317,0.029057281
1999,1999-05-04,1999/5/4,124,76000,,0.940818955,71502,4498,11.17749805,8.411556956,11.59567075,0.032683364,8.839261486,0.033093059
1999,1999-05-05,1999/5/5,125,93600,,0.939634671,87950,5650,11.38453291,8.639622275,11.35518955,0.039244442,8.620345899,0.038967633
1999,1999-05-06,1999/5/6,126,44417,0.893044129,0.937394197,41636,2781,10.63675019,7.930839797,11.06423617,0.048452182,8.371432556,0.047361762
1999,1999-05-07,1999/5/7,127,100050,0.99522293,0.93398994,93446,6604,11.44514643,8.795628626,10.7228106,0.061173425,8.092521458,0.059075054
